                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     37,                 1.0993,                0.69358,                 1.0188,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0004666,              0.0004666,              0.0004666
                     38,                 1.1122,                0.68897,                 1.0181,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00045953,             0.00045953,             0.00045953
                     39,                 1.1127,                0.68052,                   1.02,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00045246,             0.00045246,             0.00045246
                     40,                 1.1109,                 0.6807,                 1.0133,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00044539,             0.00044539,             0.00044539
                     41,                 1.1034,                0.67342,                 1.0136,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00043832,             0.00043832,             0.00043832
                     42,                 1.1211,                0.67761,                 1.0148,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00043126,             0.00043126,             0.00043126
                     43,                 1.1001,                0.66556,                 1.0142,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00042419,             0.00042419,             0.00042419
                     44,                 1.0916,                 0.6686,                 1.0182,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00041712,             0.00041712,             0.00041712
                     45,                 1.1235,                0.67199,                 1.0141,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00041005,             0.00041005,             0.00041005
                     46,                  1.097,                0.65897,                 1.0123,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00040298,             0.00040298,             0.00040298
                     47,                 1.1016,                0.66649,                 1.0143,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00039591,             0.00039591,             0.00039591
                     48,                 1.1171,                0.66399,                 1.0113,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00038884,             0.00038884,             0.00038884
                     49,                 1.1052,                0.66008,                 1.0236,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00038178,             0.00038178,             0.00038178
                     50,                 1.1117,                0.66503,                 1.0037,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00037471,             0.00037471,             0.00037471
                     51,                 1.1079,                0.65773,                   1.01,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00036764,             0.00036764,             0.00036764
                     52,                 1.1166,                0.66052,                 1.0186,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00036057,             0.00036057,             0.00036057
                     53,                 1.1083,                0.65918,                 1.0132,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0003535,              0.0003535,              0.0003535
                     54,                 1.0871,                 0.6466,                 1.0137,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00034643,             0.00034643,             0.00034643
                     55,                 1.1006,                0.65868,                 1.0126,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00033936,             0.00033936,             0.00033936
                     56,                 1.0966,                0.64667,                 1.0114,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0003323,              0.0003323,              0.0003323
                     57,                 1.0625,                0.63804,                 1.0139,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00032523,             0.00032523,             0.00032523
                     58,                 1.0843,                0.64271,                 1.0119,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00031816,             0.00031816,             0.00031816
                     59,                 1.0788,                 0.6435,                 1.0108,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00031109,             0.00031109,             0.00031109
                     60,                 1.0872,                0.64232,                 1.0079,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00030402,             0.00030402,             0.00030402
                     61,                 1.0883,                0.64236,                   1.01,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00029695,             0.00029695,             0.00029695
                     62,                 1.0916,                  0.643,                 1.0086,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00028988,             0.00028988,             0.00028988
                     63,                 1.0803,                0.64027,                 1.0104,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00028282,             0.00028282,             0.00028282
                     64,                 1.0979,                0.63997,                0.99966,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00027575,             0.00027575,             0.00027575
                     65,                 1.0819,                 0.6401,                 1.0048,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00026868,             0.00026868,             0.00026868
                     66,                 1.0809,                0.63024,                 1.0096,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00026161,             0.00026161,             0.00026161
                     67,                  1.067,                0.62816,                 1.0065,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00025454,             0.00025454,             0.00025454
                     68,                 1.0514,                0.61789,                0.99598,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00024747,             0.00024747,             0.00024747
